Actual Plant 코드,Actual Plant 명,Ship-to party,Shipment Route,Region Code,광역도시,시군구
11R2,평택RDC,6082,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,6845,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,8241,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,9356,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,KH06343,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,KH08775,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,KH08794,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,KH09310,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,KH09511,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,KH09596,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,KH10054,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,KH10239,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,KH10456,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,KH11054,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,KH11183,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,KH11270,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,KH11329,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,KH11335,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,KP11182,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,KP11357,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,KP11401,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,KP11655,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,KP12423,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,KP12435,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,KP12470,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,KP12671,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,KP12705,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,KP12883,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,KP13035,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,KP13224,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,KP13763,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,KP13816,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,KP13832,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,KP13846,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,10105,KRD8E0,FTA,경기도,안산시 단원구
11R2,평택RDC,10502,KRD8E0,FTA,경기도,안산시 단원구
11R2,평택RDC,5341,KRD8E0,FTA,경기도,안산시 단원구
11R2,평택RDC,6382,KRD8E0,FTA,경기도,안산시 단원구
11R2,평택RDC,702,KRD8E0,FTA,경기도,안산시 단원구
11R2,평택RDC,716,KRD8E0,FTA,경기도,안산시 단원구
11R2,평택RDC,7863,KRD8E0,FTA,경기도,안산시 단원구
11R2,평택RDC,9364,KRD8E0,FTA,경기도,안산시 단원구
11R2,평택RDC,9669,KRD8E0,FTA,경기도,안산시 단원구
11R2,평택RDC,KP11028,KRD8E0,FTA,경기도,안산시 단원구
11R2,평택RDC,KP11852,KRD8E0,FTA,경기도,안산시 단원구
11R2,평택RDC,KP13202,KRD8E0,FTA,경기도,안산시 단원구
11R2,평택RDC,KP13786,KRD8E0,FTA,경기도,안산시 단원구
11R2,평택RDC,KP13873,KRD8E0,FTA,경기도,안산시 단원구
11R2,평택RDC,5951,KRD8E1,FTA,경기도,안산시 상록구
11R2,평택RDC,6097,KRD8E1,FTA,경기도,안산시 상록구
11R2,평택RDC,727,KRD8E1,FTA,경기도,안산시 상록구
11R2,평택RDC,9883,KRD8E1,FTA,경기도,안산시 상록구
11R2,평택RDC,KH10051,KRD8E1,FTA,경기도,안산시 상록구
11R2,평택RDC,KP12677,KRD8E1,FTA,경기도,안산시 상록구
11R2,평택RDC,KP13079,KRD8E1,FTA,경기도,안산시 상록구
11R2,평택RDC,KP13092,KRD8E1,FTA,경기도,안산시 상록구
11R2,평택RDC,KP13280,KRD8E1,FTA,경기도,안산시 상록구
11R2,평택RDC,10512,KRD8F0,GNA,경기도,안성시
11R2,평택RDC,3009605,KRD8F0,GNA,경기도,안성시
11R2,평택RDC,6363,KRD8F0,GNA,경기도,안성시
11R2,평택RDC,6716,KRD8F0,GNA,경기도,안성시
11R2,평택RDC,7183,KRD8F0,GNA,경기도,안성시
11R2,평택RDC,7840,KRD8F0,EJA,경기도,안성시
11R2,평택RDC,8148,KRD8F0,GNA,경기도,안성시
11R2,평택RDC,9807,KRD8F0,GNA,경기도,안성시
11R2,평택RDC,KH02300,KRD8F0,GNA,경기도,안성시
11R2,평택RDC,KH09174,KKR143,GNA,경기도,안성시
11R2,평택RDC,KH10580,KRD8F0,GNA,경기도,안성시
11R2,평택RDC,KH10980,KRD8F0,GNA,경기도,안성시
11R2,평택RDC,KH11307,KRD8F0,GNA,경기도,안성시
11R2,평택RDC,KP11074,KRD8F0,GNA,경기도,안성시
11R2,평택RDC,KP11307,KRD8F0,GNA,경기도,안성시
11R2,평택RDC,KP13670,KRD8F0,GNA,경기도,안성시
11R2,평택RDC,KP13691,KRD8F0,GNA,경기도,안성시
11R2,평택RDC,10587,KRD8G0,GBA,경기도,안양시 동안구
11R2,평택RDC,5206,KRD8G0,GBA,경기도,안양시 동안구
11R2,평택RDC,701,KRD8G0,GBA,경기도,안양시 동안구
11R2,평택RDC,KH02231,KRD8G0,GBA,경기도,안양시 동안구
11R2,평택RDC,KH10809,KRD8G0,GBA,경기도,안양시 동안구
11R2,평택RDC,KH10902,KRD8G0,GBA,경기도,안양시 동안구
11R2,평택RDC,KH11082,KRD8G0,GBA,경기도,안양시 동안구
11R2,평택RDC,KP11147,KRD8G0,GBA,경기도,안양시 동안구
11R2,평택RDC,KP11676,KRD8G0,GBA,경기도,안양시 동안구
11R2,평택RDC,KP12932,KRD8G0,GBA,경기도,안양시 동안구
11R2,평택RDC,10241,KRD8G1,GBA,경기도,안양시 만안구
11R2,평택RDC,6098,KRD8G1,GBA,경기도,안양시 만안구
11R2,평택RDC,6457,KRD8G1,GBA,경기도,안양시 만안구
11R2,평택RDC,8103,KRD8G1,GBA,경기도,안양시 만안구
11R2,평택RDC,KH00354,KRD8G1,GBA,경기도,안양시 만안구
11R2,평택RDC,KP12639,KRD8G1,GBA,경기도,안양시 만안구
11R2,평택RDC,3020004,KRD8H0,HGA,경기도,양주시
11R2,평택RDC,3859,KRD8H0,HGA,경기도,양주시
11R2,평택RDC,4689,KRD8H0,HGA,경기도,양주시
11R2,평택RDC,6952,KRD8H0,HGA,경기도,양주시
11R2,평택RDC,7416,KRD8H0,HGA,경기도,양주시
11R2,평택RDC,8957,KRD8H0,HGA,경기도,양주시
11R2,평택RDC,9072,KRD8H0,HGA,경기도,양주시
11R2,평택RDC,9166,KRD8H0,HGA,경기도,양주시
11R2,평택RDC,KH02202,KRD8H0,HGA,경기도,양주시
11R2,평택RDC,KH09497,KRD8H0,HGA,경기도,양주시
11R2,평택RDC,KH10241,KRD8H0,HGA,경기도,양주시
11R2,평택RDC,KH10832,KRD8H0,HGA,경기도,양주시
11R2,평택RDC,KH11073,KRD8H0,HGA,경기도,양주시
11R2,평택RDC,KH11102,KRD8H0,HGA,경기도,양주시
11R2,평택RDC,KP11627,KRD8H0,HGA,경기도,양주시
11R2,평택RDC,KP12609,KRD8H0,HGA,경기도,양주시
11R2,평택RDC,KP13074,KRD8H0,HGA,경기도,양주시
11R2,평택RDC,KP13297,KRD8H0,HGA,경기도,양주시
11R2,평택RDC,KP13604,KRD8H0,HGA,경기도,양주시
11R2,평택RDC,KP13761,KRD8H0,HGA,경기도,양주시
11R2,평택RDC,8378,KRD8I0,HDA,경기도,양평군
11R2,평택RDC,KH02235,KRD8I0,HDA,경기도,양평군
11R2,평택RDC,KH09495,KRD8I0,HDA,경기도,양평군
11R2,평택RDC,KH10107,KRD8I0,HDA,경기도,양평군
11R2,평택RDC,KP13007,KRD8I0,HDA,경기도,양평군
11R2,평택RDC,KP13461,KRD8I0,HDA,경기도,양평군
11R2,평택RDC,4933,KRD8K0,HJA,경기도,연천군
11R2,평택RDC,8963,KRD8K0,HJA,경기도,연천군
11R2,평택RDC,KH02190,KRD8K0,HJA,경기도,연천군
11R2,평택RDC,KH11291,KRD8K0,HHA,경기도,연천군
11R2,평택RDC,KP11418,KRD8K0,HJA,경기도,연천군
11R2,평택RDC,3001159,KRD8L0,GJA,경기도,오산시
11R2,평택RDC,3015694,KRD8L0,GJA,경기도,오산시
11R2,평택RDC,6101,KRD8L0,GJA,경기도,오산시
11R2,평택RDC,627,KRD8L0,GJA,경기도,오산시
11R2,평택RDC,7814,KRD8L0,GJA,경기도,오산시
11R2,평택RDC,9365,KRD8L0,GJA,경기도,오산시
11R2,평택RDC,9651,KRD8L0,GJA,경기도,오산시
11R2,평택RDC,KH08003,KRD8L0,GJA,경기도,오산시
11R2,평택RDC,KH11068,KRD8L0,GJA,경기도,오산시
11R2,평택RDC,KH11083,KRD8L0,GJA,경기도,오산시
11R2,평택RDC,KH11177,KRD8L0,GJA,경기도,오산시
11R2,평택RDC,KP11051,KRD8L0,GJA,경기도,오산시
11R2,평택RDC,KP12187,KRD8L0,GJA,경기도,오산시
11R2,평택RDC,KP12382,KRD8L0,GJA,경기도,오산시
11R2,평택RDC,KP12989,KRD8L0,GJA,경기도,오산시
11R2,평택RDC,KP13692,KRD8L0,GJA,경기도,오산시
11R2,평택RDC,4701,KRD8M0,GKA,경기도,용인시 기흥구
11R2,평택RDC,8402,KRD8M0,GKA,경기도,용인시 기흥구
11R2,평택RDC,9369,KRD8M0,GKA,경기도,용인시 기흥구
11R2,평택RDC,KH01275,KRD8M0,GKA,경기도,용인시 기흥구
11R2,평택RDC,KH01433,KRD8M0,GKA,경기도,용인시 기흥구
11R2,평택RDC,KH02180,KRD8M0,GFA,경기도,용인시 기흥구
11R2,평택RDC,KH07504,KRD8M0,GKA,경기도,용인시 기흥구
11R2,평택RDC,KH08556,KRD8M0,GIA,경기도,용인시 기흥구
11R2,평택RDC,KH08776,KRD8M0,GKA,경기도,용인시 기흥구
11R2,평택RDC,KH10479,KRD8M0,GKA,경기도,용인시 기흥구
11R2,평택RDC,KH10810,KRD8M0,GKA,경기도,용인시 기흥구
11R2,평택RDC,KH10918,KRD8M0,GIA,경기도,용인시 기흥구
11R2,평택RDC,KH10962,KRD8M0,GKA,경기도,용인시 기흥구
11R2,평택RDC,KH11084,KRD8M0,GKA,경기도,용인시 기흥구
11R2,평택RDC,KH11095,KRD8M0,GKA,경기도,용인시 기흥구
11R2,평택RDC,KP11719,KRD8M0,GKA,경기도,용인시 기흥구
11R2,평택RDC,KP12045,KRD8M0,GKA,경기도,용인시 기흥구
11R2,평택RDC,KP12071,KRD8M0,GKA,경기도,용인시 기흥구
11R2,평택RDC,KP12339,KRD8M0,GKA,경기도,용인시 기흥구
11R2,평택RDC,KP12387,KRD8M0,GKA,경기도,용인시 기흥구
11R2,평택RDC,KP12560,KRD8M0,GKA,경기도,용인시 기흥구
11R2,평택RDC,KP12952,KRD8M0,GKA,경기도,용인시 기흥구
11R2,평택RDC,KP12965,KRD8M0,GKA,경기도,용인시 기흥구
11R2,평택RDC,KP13001,KRD8M0,GIA,경기도,용인시 기흥구
11R2,평택RDC,KP13077,KRD8M0,GKA,경기도,용인시 기흥구
11R2,평택RDC,KP13187,KRD8M0,GJA,경기도,용인시 기흥구
11R2,평택RDC,KP13229,KRD8M0,GKA,경기도,용인시 기흥구
11R2,평택RDC,KP13447,KRD8M0,GKA,경기도,용인시 기흥구
11R2,평택RDC,KP13865,KRD8M0,GKA,경기도,용인시 기흥구
11R2,평택RDC,3013011,KRD8M1,GKA,경기도,용인시 수지구
11R2,평택RDC,3016565,KRD8M1,GKA,경기도,용인시 수지구
11R2,평택RDC,8606,KRD8M1,GKA,경기도,용인시 수지구
11R2,평택RDC,8712,KRD8M1,GKA,경기도,용인시 수지구
11R2,평택RDC,KH07505,KRD8M1,GKA,경기도,용인시 수지구
11R2,평택RDC,KP11065,KRD8M1,GKA,경기도,용인시 수지구
11R2,평택RDC,KP11722,KRD8M1,GKA,경기도,용인시 수지구
11R2,평택RDC,10021,KRD8M2,GKA,경기도,용인시 처인구
11R2,평택RDC,10307,KRD8M2,GKA,경기도,용인시 처인구
11R2,평택RDC,260,KRD8M2,GKA,경기도,용인시 처인구
11R2,평택RDC,3011205,KRD8M2,GKA,경기도,용인시 처인구
11R2,평택RDC,3011331,KRD8M2,GKA,경기도,용인시 처인구
11R2,평택RDC,3015376,KRD8M2,GKA,경기도,용인시 처인구
11R2,평택RDC,3019110,KRD8M2,GKA,경기도,용인시 처인구
11R2,평택RDC,6203,KRD8M2,GKA,경기도,용인시 처인구
11R2,평택RDC,6610,KRD8M2,GKA,경기도,용인시 처인구
11R2,평택RDC,7437,KRD8M2,GKA,경기도,용인시 처인구
11R2,평택RDC,7642,KRD8M2,GKA,경기도,용인시 처인구
11R2,평택RDC,7723,KRD8M2,GKA,경기도,용인시 처인구
11R2,평택RDC,7866,KRD8M2,GKA,경기도,용인시 처인구
11R2,평택RDC,7890,KRD8M2,GKA,경기도,용인시 처인구
11R2,평택RDC,8292,KRD8M2,GKA,경기도,용인시 처인구
11R2,평택RDC,9280,KRD8M2,GKA,경기도,용인시 처인구
11R2,평택RDC,9993,KRD8M2,GKA,경기도,용인시 처인구
11R2,평택RDC,KH01222,KRD8M2,GKA,경기도,용인시 처인구
11R2,평택RDC,KH02107,KRD8M2,GKA,경기도,용인시 처인구
11R2,평택RDC,KH07326,KRD8M2,GKA,경기도,용인시 처인구
11R2,평택RDC,KH08403,KRD8M0,GKA,경기도,용인시 처인구
11R2,평택RDC,KH09883,KRD8M2,GKA,경기도,용인시 처인구
11R2,평택RDC,KH10071,KRD8M2,GKA,경기도,용인시 처인구
11R2,평택RDC,KH10310,KRD8M2,GKA,경기도,용인시 처인구
11R2,평택RDC,KH10383,KRD8M2,GKA,경기도,용인시 처인구
11R2,평택RDC,KH11029,KRD8M2,GKA,경기도,용인시 처인구
11R2,평택RDC,KH11047,KRD8M2,GIA,경기도,용인시 처인구
11R2,평택RDC,KH11066,KRD8M2,GIA,경기도,용인시 처인구
11R2,평택RDC,KH11072,KRD8M2,GKA,경기도,용인시 처인구
11R2,평택RDC,KH11087,KRD8M2,GIA,경기도,용인시 처인구
11R2,평택RDC,KH11088,KRD8M2,GKA,경기도,용인시 처인구
11R2,평택RDC,KP11870,KRD8M2,GKA,경기도,용인시 처인구
11R2,평택RDC,KP12182,KRD8M2,GKA,경기도,용인시 처인구
11R2,평택RDC,KP12618,KRD8M2,GKA,경기도,용인시 처인구
11R2,평택RDC,KP12869,KRD8M2,GKA,경기도,용인시 처인구
11R2,평택RDC,KP12980,KRD8M2,GKA,경기도,용인시 처인구
11R2,평택RDC,KP13021,KRD8M2,GKA,경기도,용인시 처인구
11R2,평택RDC,KP13039,KRD8M2,GKA,경기도,용인시 처인구
11R2,평택RDC,KP13089,KRD8M2,GKA,경기도,용인시 처인구
11R2,평택RDC,KP13091,KRD8M2,GKA,경기도,용인시 처인구
11R2,평택RDC,KP13470,KRD8M2,GKA,경기도,용인시 처인구
11R2,평택RDC,KP13686,KRD8M2,GKA,경기도,용인시 처인구
11R2,평택RDC,KP13744,KRD8M2,GKA,경기도,용인시 처인구
11R2,평택RDC,KP13870,KRD8M2,GKA,경기도,용인시 처인구
11R2,평택RDC,3001567,KRD8N0,GEA,경기도,의왕시
11R2,평택RDC,3022039,KRD8N0,GEA,경기도,의왕시
11R2,평택RDC,3198,KRD8N0,GEA,경기도,의왕시
11R2,평택RDC,8083,KRD8N0,GEA,경기도,의왕시
11R2,평택RDC,KH06925,KRD8N0,GEA,경기도,의왕시
11R2,평택RDC,KP12785,KRD8N0,GEA,경기도,의왕시
11R2,평택RDC,10071,KRD8O0,HFA,경기도,의정부시
11R2,평택RDC,3015899,KRD8O0,HFA,경기도,의정부시
11R2,평택RDC,3760,KRD8O0,HFA,경기도,의정부시
11R2,평택RDC,KH05555,KRD8O0,HFA,경기도,의정부시
11R2,평택RDC,KH07992,KRD8O0,HFA,경기도,의정부시
11R2,평택RDC,KH09586,KRD8O0,HFA,경기도,의정부시
11R2,평택RDC,KH10312,KRD8O0,HFA,경기도,의정부시
11R2,평택RDC,KP12405,KRD8O0,HFA,경기도,의정부시
11R2,평택RDC,KP12793,KRD8O0,HFA,경기도,의정부시
11R2,평택RDC,KP13611,KRD8O0,HFA,경기도,의정부시
11R2,평택RDC,KP13628,KRD8O0,HFA,경기도,의정부시
11R2,평택RDC,3015787,KRD8Q0,FLA,경기도,파주시
11R2,평택RDC,3017245,KRD8Q0,FLA,경기도,파주시
11R2,평택RDC,317,KRD8Q0,FLA,경기도,파주시
11R2,평택RDC,3416,KRD8Q0,FLA,경기도,파주시
11R2,평택RDC,51,KRD8Q0,FLA,경기도,파주시
11R2,평택RDC,7796,KRD8Q0,FLA,경기도,파주시
11R2,평택RDC,KH01995,KRD8Q0,FLA,경기도,파주시
11R2,평택RDC,KH10417,KRD8Q0,FLA,경기도,파주시
11R2,평택RDC,KP11577,KRD8Q0,FLA,경기도,파주시
11R2,평택RDC,KP11632,KRD8Q0,FLA,경기도,파주시
11R2,평택RDC,KP11678,KRD8Q0,FLA,경기도,파주시
11R2,평택RDC,KP11720,KRD8Q0,FLA,경기도,파주시
11R2,평택RDC,KP12110,KRD8Q0,FLA,경기도,파주시
11R2,평택RDC,KP12346,KRD8Q0,FLA,경기도,파주시
11R2,평택RDC,KP13034,KRD8Q0,FLA,경기도,파주시
11R2,평택RDC,KP13063,KRD8Q0,FLA,경기도,파주시
11R2,평택RDC,KP13107,KRD8Q0,FLA,경기도,파주시
11R2,평택RDC,KP13128,KRD8Q0,FLA,경기도,파주시
11R2,평택RDC,KP13210,KRD8Q0,FLA,경기도,파주시
11R2,평택RDC,KP13652,KRD8Q0,FLA,경기도,파주시
11R2,평택RDC,KP13669,KRD8Q0,FLA,경기도,파주시
11R2,평택RDC,2685,KRD8R0,GMA,경기도,평택시
11R2,평택RDC,3004030,KRD8R0,GMA,경기도,평택시
11R2,평택RDC,3014293,KRD8R0,GMA,경기도,평택시
11R2,평택RDC,3015453,KRD8R0,GMA,경기도,평택시
11R2,평택RDC,3022187,KRD8R0,GMA,경기도,평택시
11R2,평택RDC,6992,KRD8R0,GMA,경기도,평택시
11R2,평택RDC,7018,KRD8R0,GMA,경기도,평택시
11R2,평택RDC,7402,KRD8R0,GMA,경기도,평택시
11R2,평택RDC,7561,KRD8R0,GMA,경기도,평택시
11R2,평택RDC,785,KRD8R0,GMA,경기도,평택시
11R2,평택RDC,7858,KRD8R0,GMA,경기도,평택시
11R2,평택RDC,7894,KRD8R0,GMA,경기도,평택시
11R2,평택RDC,805,KRD8R0,GMA,경기도,평택시
11R2,평택RDC,8380,KRD8R0,GMA,경기도,평택시
11R2,평택RDC,9966,KRD8R0,GMA,경기도,평택시
11R2,평택RDC,KH02481,KRD8R0,GMA,경기도,평택시
11R2,평택RDC,KH07306,KRD8R0,GMA,경기도,평택시
11R2,평택RDC,KH09855,KRD8R0,GMA,경기도,평택시
11R2,평택RDC,KH10378,KRD8R0,GMA,경기도,평택시
11R2,평택RDC,KH10460,KRD8R0,GMA,경기도,평택시
11R2,평택RDC,KH10622,KRD8R0,GMA,경기도,평택시
11R2,평택RDC,KH10630,KRD8R0,GMA,경기도,평택시
11R2,평택RDC,KH10805,KRD8R0,GMA,경기도,평택시
11R2,평택RDC,KH11071,KRD8R0,GMA,경기도,평택시
11R2,평택RDC,KH11123,KRD8R0,GMA,경기도,평택시
11R2,평택RDC,KH11141,KRD8R0,GMA,경기도,평택시
11R2,평택RDC,KH11192,KRD8R0,GMA,경기도,평택시
11R2,평택RDC,KH11202,KRD8R0,GMA,경기도,평택시
11R2,평택RDC,KH11381,KRD8R0,GMA,경기도,평택시
11R2,평택RDC,KP11406,KRD8R0,GMA,경기도,평택시
11R2,평택RDC,KP11682,KRD8R0,GMA,경기도,평택시
11R2,평택RDC,KP11836,KRD8R0,GMA,경기도,평택시
11R2,평택RDC,KP11959,KRD8R0,GMA,경기도,평택시
11R2,평택RDC,KP12176,KRD8R0,GMA,경기도,평택시
11R2,평택RDC,KP12442,KRD8R0,GMA,경기도,평택시
11R2,평택RDC,KP12556,KRD8R0,GMA,경기도,평택시
11R2,평택RDC,KP12772,KRD8R0,GMA,경기도,평택시
11R2,평택RDC,KP12816,KRD8R0,GMA,경기도,평택시
11R2,평택RDC,KP12935,KRD8R0,GMA,경기도,평택시
11R2,평택RDC,KP13049,KRD8R0,GLA,경기도,평택시
11R2,평택RDC,KP13121,KRD8R0,GMA,경기도,평택시
11R2,평택RDC,KP13174,KRD8R0,GMA,경기도,평택시
11R2,평택RDC,KP13214,KRD8R0,GMA,경기도,평택시
11R2,평택RDC,KP13220,KRD8R0,GLA,경기도,평택시
11R2,평택RDC,KP13274,KRD8R0,GMA,경기도,평택시
11R2,평택RDC,KP13294,KRD8R0,GMA,경기도,평택시
11R2,평택RDC,KP13463,KRD8R0,GMA,경기도,평택시
11R2,평택RDC,KP13467,KRD8R0,GMA,경기도,평택시
11R2,평택RDC,KP13708,KRD8R0,GLA,경기도,평택시
11R2,평택RDC,KP13716,KRD8R0,GMA,경기도,평택시
11R2,평택RDC,KP13741,KRD8R0,GMA,경기도,평택시
11R2,평택RDC,KP13771,KRD8R0,GMA,경기도,평택시
11R2,평택RDC,KP13828,KRD8R0,GMA,경기도,평택시
11R2,평택RDC,3005806,KRD8S0,HKA,경기도,포천시
11R2,평택RDC,3018268,KRD8S0,HKA,경기도,포천시
11R2,평택RDC,3019236,KRD8S0,HKA,경기도,포천시
11R2,평택RDC,5174,KRD8S0,HKA,경기도,포천시
11R2,평택RDC,6843,KRD8S0,HKA,경기도,포천시
11R2,평택RDC,8135,KRD8S0,HKA,경기도,포천시
11R2,평택RDC,KH00109,KRD8S0,HKA,경기도,포천시
11R2,평택RDC,KH08606,KRD8S0,HKA,경기도,포천시
11R2,평택RDC,KH08630,KRD8S0,HKA,경기도,포천시
11R2,평택RDC,KH09483,KRD8S0,HKA,경기도,포천시
11R2,평택RDC,KH09684,KRD8S0,HKA,경기도,포천시
11R2,평택RDC,KH10620,KRD8S0,HKA,경기도,포천시
11R2,평택RDC,KH10753,KRD8S0,HKA,경기도,포천시
11R2,평택RDC,KH10958,KRD8S0,HKA,경기도,포천시
11R2,평택RDC,KH11036,KRD8S0,HKA,경기도,포천시
11R2,평택RDC,KH11262,KRD8S0,HKA,경기도,포천시
